OrderID,OrderDate,CustomerID,CustomerName,Region,SalesChannel,ProductID,ProductName,Category,BusinessLine,UnitPrice,Quantity,Discount,Revenue,Cost,Profit,CustomerTenureMonths,CustomerSegment,Industry,LastPurchaseDaysAgo
O003621,2024-09-11,C0198,Customer 198,Indonesia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,11,0.11,1370.6,770,600.6,57,Enterprise,Medical Distributors,26
O003622,2023-03-11,C0064,Customer 064,Malaysia,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,6,0.09,4258.8,2520,1738.8,57,SME,Automotive OEM,140
O003623,2024-12-07,C0126,Customer 126,China,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,1,0.03,17460.0,11000,6460.0,60,SME,Robotics,180
O003624,2024-05-31,C0059,Customer 059,Indonesia,Distributor,A003,Sensor Processing Unit,Electronics,Autonomous,620,5,0.13,2697.0,1750,947.0,27,SME,Smart Home,172
O003625,2025-08-07,C0147,Customer 147,Thailand,Retail,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,9,0.1,769.5,405,364.5,35,SME,Technology,79
O003626,2024-10-24,C0022,Customer 022,China,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,6,0.13,4959.0,3240,1719.0,47,Retail,Industrial Automation,57
O003627,2025-05-14,C0091,Customer 091,Malaysia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,13,0.12,1086.8,585,501.8,87,SME,Industrial Automation,45
O003628,2024-01-12,C0175,Customer 175,China,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.1,32400.0,21000,11400.0,75,Retail,Automotive OEM,112
O003629,2025-05-01,C0149,Customer 149,Indonesia,Retail,M002,Operating Table,Medical Equipment,Medical,18000,1,0.09,16380.0,11000,5380.0,25,Retail,Automotive OEM,56
O003630,2024-11-16,C0041,Customer 041,Singapore,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.17,20750.0,15000,5750.0,43,Enterprise,Hospital Systems,19
O003631,2024-05-06,C0069,Customer 069,Thailand,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,7,0.12,1108.8,630,478.8,7,SME,Smart Home,24
O003632,2024-02-19,C0143,Customer 143,China,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,11,0.07,1432.2,770,662.2,89,SME,Robotics,122
O003633,2023-01-19,C0072,Customer 072,Indonesia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.09,691.6,360,331.6,15,SME,Hospital Systems,20
O003634,2025-02-02,C0040,Customer 040,Malaysia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,4,0.03,3026.4,1680,1346.4,10,SME,Hospital Systems,162
O003635,2025-10-23,C0187,Customer 187,China,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.04,16320.0,10000,6320.0,66,Retail,Smart Home,70
O003636,2025-10-31,C0079,Customer 079,Malaysia,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,7,0.09,2866.5,1750,1116.5,49,Enterprise,Medical Distributors,10
O003637,2024-02-07,C0038,Customer 038,Thailand,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.06,2331.2,1400,931.2,16,SME,Technology,64
O003638,2024-08-17,C0170,Customer 170,China,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,14,0.03,2444.4,1260,1184.4,35,SME,Industrial Automation,129
O003639,2024-11-12,C0151,Customer 151,Thailand,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,4,0.14,41280.0,28000,13280.0,39,Enterprise,Automotive OEM,4
O003640,2023-05-09,C0144,Customer 144,China,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,7,0.09,6051.5,3780,2271.5,12,SME,Hospital Systems,76
O003641,2024-04-17,C0098,Customer 098,Singapore,Distributor,A002,Control Unit Module,Electronics,Autonomous,780,11,0.09,7807.8,4620,3187.8,79,Enterprise,Technology,19
O003642,2024-09-06,C0134,Customer 134,Thailand,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,4,0.1,342.0,180,162.0,63,Enterprise,Industrial Automation,28
O003643,2024-06-04,C0068,Customer 068,Indonesia,Online,A003,Sensor Processing Unit,Electronics,Autonomous,620,3,0.02,1822.8,1050,772.8,27,Enterprise,Consumer Electronics,176
O003644,2024-04-14,C0094,Customer 094,Thailand,Distributor,M001,Surgical Light System,Medical Equipment,Medical,12000,4,0.1,43200.0,28000,15200.0,87,SME,Technology,55
O003645,2025-07-09,C0010,Customer 010,China,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.08,7820.0,5000,2820.0,81,Enterprise,Smart Home,159
O003646,2023-04-08,C0026,Customer 026,Indonesia,Online,M002,Operating Table,Medical Equipment,Medical,18000,3,0.07,50220.0,33000,17220.0,88,Retail,Hospital Systems,30
O003647,2025-05-03,C0108,Customer 108,Singapore,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.08,11040.0,7000,4040.0,35,SME,Robotics,86
O003648,2023-04-15,C0010,Customer 010,China,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,7,0.1,5985.0,3780,2205.0,81,Enterprise,Smart Home,159
O003649,2024-08-11,C0218,Customer 218,Thailand,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,4,0.09,65520.0,44000,21520.0,78,Retail,Robotics,91
O003650,2025-03-07,C0125,Customer 125,Malaysia,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.01,1603.8,810,793.8,31,Retail,Automotive OEM,33
O003651,2024-02-15,C0108,Customer 108,Singapore,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.04,23040.0,14000,9040.0,35,SME,Robotics,86
O003652,2024-05-17,C0106,Customer 106,China,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,5,0.03,4607.5,2700,1907.5,82,Enterprise,Robotics,71
O003653,2024-06-12,C0019,Customer 019,Malaysia,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.08,23000.0,15000,8000.0,28,Retail,Consumer Electronics,168
O003654,2025-05-01,C0036,Customer 036,Indonesia,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.04,72000.0,45000,27000.0,70,SME,Robotics,177
O003655,2023-12-02,C0181,Customer 181,Indonesia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,5,0.08,3588.0,2100,1488.0,25,SME,Hospital Systems,133
O003656,2024-08-14,C0212,Customer 212,Indonesia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,2,0.03,873.0,500,373.0,45,Enterprise,Technology,151
O003657,2023-11-15,C0156,Customer 156,Singapore,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,3,0.1,48600.0,33000,15600.0,63,Retail,Industrial Automation,19
O003658,2023-05-16,C0114,Customer 114,Thailand,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.06,1269.0,750,519.0,54,Enterprise,Industrial Automation,138
O003659,2025-07-13,C0002,Customer 002,Malaysia,Direct Sales,A002,Control Unit Module,Electronics,Autonomous,780,7,0.06,5132.4,2940,2192.4,76,SME,Medical Distributors,109
O003660,2025-12-30,C0115,Customer 115,Indonesia,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,7,0.06,6251.0,3780,2471.0,63,Retail,Robotics,57
O003661,2024-07-23,C0103,Customer 103,Malaysia,Online,M002,Operating Table,Medical Equipment,Medical,18000,3,0.09,49140.0,33000,16140.0,59,Retail,Medical Distributors,35
O003662,2024-12-24,C0211,Customer 211,Thailand,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.09,68250.0,45000,23250.0,60,SME,Hospital Systems,74
O003663,2024-05-27,C0005,Customer 005,Indonesia,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,5,0.11,623.0,350,273.0,76,SME,Technology,72
O003664,2023-06-26,C0116,Customer 116,Thailand,Distributor,M002,Operating Table,Medical Equipment,Medical,18000,2,0.04,34560.0,22000,12560.0,50,SME,Hospital Systems,87
O003665,2023-11-25,C0173,Customer 173,Malaysia,Distributor,S001,Smart Home Controller,IoT Devices,Smart Devices,180,8,0.04,1382.4,720,662.4,87,Retail,Hospital Systems,69
O003666,2024-12-20,C0180,Customer 180,Thailand,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,1,0.17,9960.0,7000,2960.0,66,Enterprise,Industrial Automation,1
O003667,2025-06-04,C0134,Customer 134,Thailand,Retail,M002,Operating Table,Medical Equipment,Medical,18000,2,0.1,32400.0,22000,10400.0,63,Enterprise,Industrial Automation,28
O003668,2024-01-25,C0073,Customer 073,Malaysia,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,8,0.1,2304.0,1360,944.0,75,SME,Consumer Electronics,142
O003669,2023-05-18,C0005,Customer 005,Indonesia,Distributor,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.11,1121.4,630,491.4,76,SME,Technology,72
O003670,2025-10-09,C0173,Customer 173,Malaysia,Retail,S001,Smart Home Controller,IoT Devices,Smart Devices,180,11,0.03,1920.6,990,930.6,87,Retail,Hospital Systems,69
O003671,2025-01-25,C0042,Customer 042,Indonesia,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.08,7820.0,5000,2820.0,28,Enterprise,Technology,139
O003672,2024-01-21,C0053,Customer 053,Thailand,Online,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.08,33120.0,21000,12120.0,75,Enterprise,Hospital Systems,139
O003673,2025-02-01,C0090,Customer 090,China,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.07,530.1,270,260.1,71,Enterprise,Smart Home,33
O003674,2023-01-16,C0200,Customer 200,China,Retail,A002,Control Unit Module,Electronics,Autonomous,780,1,0.03,756.6,420,336.6,10,Retail,Automotive OEM,121
O003675,2023-07-16,C0163,Customer 163,Malaysia,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,10,0.08,2944.0,1700,1244.0,21,Enterprise,Medical Distributors,1
O003676,2025-08-27,C0067,Customer 067,Singapore,Online,A004,Robotics Motion Controller,Electronics,Autonomous,950,1,0.03,921.5,540,381.5,35,Retail,Automotive OEM,73
O003677,2023-03-08,C0125,Customer 125,Malaysia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,12,0.02,1117.2,540,577.2,31,Retail,Automotive OEM,33
O003678,2025-05-21,C0137,Customer 137,China,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.09,2047.5,1250,797.5,42,SME,Smart Home,63
O003679,2023-04-23,C0211,Customer 211,Thailand,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,2,0.12,792.0,500,292.0,60,SME,Hospital Systems,74
O003680,2025-02-16,C0102,Customer 102,Malaysia,Online,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.05,47500.0,30000,17500.0,7,Retail,Technology,143
O003681,2025-04-23,C0103,Customer 103,Malaysia,Online,M002,Operating Table,Medical Equipment,Medical,18000,1,0.04,17280.0,11000,6280.0,59,Retail,Medical Distributors,35
O003682,2024-09-23,C0089,Customer 089,Singapore,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.07,911.4,490,421.4,65,SME,Smart Home,80
O003683,2023-02-23,C0023,Customer 023,Malaysia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,5,0.03,2182.5,1250,932.5,7,SME,Medical Distributors,29
O003684,2023-07-10,C0162,Customer 162,Malaysia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.06,47000.0,30000,17000.0,85,SME,Smart Home,21
O003685,2023-07-14,C0196,Customer 196,Thailand,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.05,1282.5,750,532.5,50,SME,Industrial Automation,170
O003686,2023-09-11,C0140,Customer 140,China,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.07,46500.0,30000,16500.0,63,Retail,Automotive OEM,55
O003687,2023-06-11,C0020,Customer 020,China,Direct Sales,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.05,16150.0,10000,6150.0,19,SME,Technology,68
O003688,2023-06-13,C0217,Customer 217,Indonesia,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,10,0.07,1302.0,700,602.0,78,Retail,Hospital Systems,128
O003689,2024-09-01,C0129,Customer 129,Indonesia,Retail,M002,Operating Table,Medical Equipment,Medical,18000,2,0.16,30240.0,22000,8240.0,74,Enterprise,Smart Home,174
O003690,2023-03-25,C0045,Customer 045,Thailand,Retail,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.03,1309.5,750,559.5,94,SME,Technology,14
O003691,2024-11-13,C0204,Customer 204,Malaysia,Direct Sales,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.03,1309.5,750,559.5,30,SME,Smart Home,24
O003692,2023-07-13,C0212,Customer 212,Indonesia,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.04,2764.8,1530,1234.8,45,Enterprise,Technology,151
O003693,2025-09-03,C0215,Customer 215,Singapore,Retail,M001,Surgical Light System,Medical Equipment,Medical,12000,3,0.16,30240.0,21000,9240.0,74,Enterprise,Consumer Electronics,76
O003694,2025-04-11,C0116,Customer 116,Thailand,Direct Sales,S001,Smart Home Controller,IoT Devices,Smart Devices,180,4,0.05,684.0,360,324.0,50,SME,Hospital Systems,87
O003695,2024-05-22,C0189,Customer 189,Indonesia,Online,M002,Operating Table,Medical Equipment,Medical,18000,2,0.1,32400.0,22000,10400.0,77,Enterprise,Robotics,131
O003696,2023-08-01,C0108,Customer 108,Singapore,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,9,0.07,795.15,405,390.15,35,SME,Robotics,86
O003697,2023-09-17,C0134,Customer 134,Thailand,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,1,0.18,20500.0,15000,5500.0,63,Enterprise,Industrial Automation,28
O003698,2023-01-11,C0149,Customer 149,Indonesia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.05,902.5,450,452.5,25,Retail,Automotive OEM,56
O003699,2024-01-20,C0055,Customer 055,China,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,3,0.06,2679.0,1620,1059.0,8,SME,Automotive OEM,131
O003700,2024-03-08,C0201,Customer 201,Thailand,Retail,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,5,0.05,1520.0,850,670.0,84,Enterprise,Industrial Automation,21
O003701,2025-12-16,C0086,Customer 086,Indonesia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,3,0.03,1309.5,750,559.5,33,Enterprise,Robotics,12
O003702,2025-04-22,C0093,Customer 093,Thailand,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,7,0.05,2128.0,1190,938.0,75,Enterprise,Industrial Automation,156
O003703,2023-09-13,C0141,Customer 141,Thailand,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,12,0.02,1646.4,840,806.4,36,Retail,Consumer Electronics,153
O003704,2025-10-16,C0109,Customer 109,Thailand,Direct Sales,M001,Surgical Light System,Medical Equipment,Medical,12000,2,0.06,22560.0,14000,8560.0,18,Retail,Medical Distributors,39
O003705,2024-01-27,C0132,Customer 132,Singapore,Online,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,6,0.06,789.6,420,369.6,45,Retail,Hospital Systems,137
O003706,2024-01-13,C0075,Customer 075,Singapore,Direct Sales,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,8,0.08,699.2,360,339.2,88,Retail,Robotics,64
O003707,2024-05-24,C0074,Customer 074,Malaysia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,5,0.05,118750.0,75000,43750.0,40,SME,Hospital Systems,94
O003708,2024-05-26,C0066,Customer 066,Thailand,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,9,0.06,1184.4,630,554.4,18,Retail,Medical Distributors,68
O003709,2025-03-19,C0074,Customer 074,Malaysia,Distributor,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.05,71250.0,45000,26250.0,40,SME,Hospital Systems,94
O003710,2023-08-19,C0005,Customer 005,Indonesia,Direct Sales,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,12,0.09,3494.4,2040,1454.4,76,SME,Technology,72
O003711,2023-08-15,C0090,Customer 090,China,Direct Sales,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,8,0.07,1041.6,560,481.6,71,Enterprise,Smart Home,33
O003712,2024-11-30,C0034,Customer 034,Singapore,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,2,0.04,16320.0,10000,6320.0,17,Retail,Automotive OEM,169
O003713,2023-09-10,C0013,Customer 013,China,Online,A002,Control Unit Module,Electronics,Autonomous,780,3,0.1,2106.0,1260,846.0,21,Enterprise,Consumer Electronics,95
O003714,2025-02-14,C0195,Customer 195,Malaysia,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.07,883.5,450,433.5,53,SME,Robotics,12
O003715,2024-02-17,C0141,Customer 141,Thailand,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,7,0.02,651.7,315,336.7,36,Retail,Consumer Electronics,153
O003716,2024-12-24,C0113,Customer 113,Singapore,Distributor,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.06,23970.0,15000,8970.0,62,Retail,Industrial Automation,2
O003717,2024-07-14,C0192,Customer 192,Indonesia,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,5,0.04,2976.0,1750,1226.0,20,SME,Technology,115
O003718,2025-06-06,C0019,Customer 019,Malaysia,Distributor,A004,Robotics Motion Controller,Electronics,Autonomous,950,9,0.06,8037.0,4860,3177.0,28,Retail,Consumer Electronics,168
O003719,2023-05-03,C0117,Customer 117,China,Retail,S004,Smart Lock Control Board,IoT Devices,Smart Devices,140,7,0.08,901.6,490,411.6,17,SME,Technology,160
O003720,2024-02-22,C0060,Customer 060,Thailand,Direct Sales,A003,Sensor Processing Unit,Electronics,Autonomous,620,4,0.09,2256.8,1400,856.8,17,Enterprise,Industrial Automation,172
O003721,2023-10-16,C0053,Customer 053,Thailand,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.03,2619.0,1500,1119.0,75,Enterprise,Hospital Systems,139
O003722,2023-01-29,C0139,Customer 139,Indonesia,Direct Sales,A004,Robotics Motion Controller,Electronics,Autonomous,950,6,0.07,5301.0,3240,2061.0,44,SME,Industrial Automation,8
O003723,2024-12-13,C0089,Customer 089,Singapore,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.09,2457.0,1500,957.0,65,SME,Smart Home,80
O003724,2024-07-18,C0218,Customer 218,Thailand,Retail,A004,Robotics Motion Controller,Electronics,Autonomous,950,4,0.04,3648.0,2160,1488.0,78,Retail,Robotics,91
O003725,2025-09-10,C0185,Customer 185,Thailand,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,3,0.09,23205.0,15000,8205.0,12,SME,Industrial Automation,58
O003726,2023-02-05,C0126,Customer 126,China,Retail,M004,Patient Monitoring Module,Medical Equipment,Medical,8500,1,0.06,7990.0,5000,2990.0,60,SME,Robotics,180
O003727,2025-11-09,C0015,Customer 015,Singapore,Distributor,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,6,0.04,547.2,270,277.2,69,SME,Automotive OEM,63
O003728,2025-01-29,C0166,Customer 166,Singapore,Online,S001,Smart Home Controller,IoT Devices,Smart Devices,180,9,0.09,1474.2,810,664.2,81,SME,Smart Home,151
O003729,2024-07-10,C0067,Customer 067,Singapore,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,10,0.06,893.0,450,443.0,35,Retail,Automotive OEM,73
O003730,2023-02-11,C0090,Customer 090,China,Direct Sales,M002,Operating Table,Medical Equipment,Medical,18000,2,0.1,32400.0,22000,10400.0,71,Enterprise,Smart Home,33
O003731,2024-08-02,C0025,Customer 025,China,Distributor,A001,Advanced PCB Board,Electronics,Autonomous,450,6,0.13,2349.0,1500,849.0,68,SME,Technology,65
O003732,2025-12-21,C0020,Customer 020,China,Retail,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.1,45000.0,30000,15000.0,19,SME,Technology,68
O003733,2023-01-07,C0026,Customer 026,Indonesia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,3,0.05,71250.0,45000,26250.0,88,Retail,Hospital Systems,30
O003734,2025-05-09,C0186,Customer 186,Singapore,Online,S002,Drone Navigation Module,IoT Devices,Smart Devices,320,9,0.03,2793.6,1530,1263.6,83,SME,Medical Distributors,40
O003735,2024-02-01,C0068,Customer 068,Indonesia,Direct Sales,M003,Anesthesia Machine,Medical Equipment,Medical,25000,2,0.15,42500.0,30000,12500.0,27,Enterprise,Consumer Electronics,176
O003736,2025-05-20,C0036,Customer 036,Indonesia,Online,A001,Advanced PCB Board,Electronics,Autonomous,450,10,0.07,4185.0,2500,1685.0,70,SME,Robotics,177
O003737,2025-04-03,C0015,Customer 015,Singapore,Online,S003,Wireless Sensor Node,IoT Devices,Smart Devices,95,9,0.04,820.8,405,415.8,69,SME,Automotive OEM,63
